C:\Users\hp\Desktop\Udacity data\IMG\center_2020_11_08_11_55_15_162.jpg, C:\Users\hp\Desktop\Udacity data\IMG\left_2020_11_08_11_55_15_162.jpg, C:\Users\hp\Desktop\Udacity data\IMG\right_2020_11_08_11_55_15_162.jpg, 0, 0, 0, 7.891157E-05
C:\Users\hp\Desktop\Udacity data\IMG\center_2020_11_08_11_55_15_308.jpg, C:\Users\hp\Desktop\Udacity data\IMG\left_2020_11_08_11_55_15_308.jpg, C:\Users\hp\Desktop\Udacity data\IMG\right_2020_11_08_11_55_15_308.jpg, 0, 0, 0, 8.458521E-05
C:\Users\hp\Desktop\Udacity data\IMG\center_2020_11_08_11_55_15_457.jpg, C:\Users\hp\Desktop\Udacity data\IMG\left_2020_11_08_11_55_15_457.jpg, C:\Users\hp\Desktop\Udacity data\IMG\right_2020_11_08_11_55_15_457.jpg, 0, 0, 0, 7.824367E-05
C:\Users\hp\Desktop\Udacity data\IMG\center_2020_11_08_11_55_15_641.jpg, C:\Users\hp\Desktop\Udacity data\IMG\left_2020_11_08_11_55_15_641.jpg, C:\Users\hp\Desktop\Udacity data\IMG\right_2020_11_08_11_55_15_641.jpg, 0, 0, 0, 7.938911E-05
C:\Users\hp\Desktop\Udacity data\IMG\center_2020_11_08_11_55_15_824.jpg, C:\Users\hp\Desktop\Udacity data\IMG\left_2020_11_08_11_55_15_824.jpg, C:\Users\hp\Desktop\Udacity data\IMG\right_2020_11_08_11_55_15_824.jpg, 0, 0, 0, 8.323407E-05
C:\Users\hp\Desktop\Udacity data\IMG\center_2020_11_08_11_55_15_944.jpg, C:\Users\hp\Desktop\Udacity data\IMG\left_2020_11_08_11_55_15_944.jpg, C:\Users\hp\Desktop\Udacity data\IMG\right_2020_11_08_11_55_15_944.jpg, 0, 0, 0, 8.246164E-05
C:\Users\hp\Desktop\Udacity data\IMG\center_2020_11_08_11_55_16_105.jpg, C:\Users\hp\Desktop\Udacity data\IMG\left_2020_11_08_11_55_16_105.jpg, C:\Users\hp\Desktop\Udacity data\IMG\right_2020_11_08_11_55_16_105.jpg, 0, 0, 0, 7.814711E-05
C:\Users\hp\Desktop\Udacity data\IMG\center_2020_11_08_11_55_16_222.jpg, C:\Users\hp\Desktop\Udacity data\IMG\left_2020_11_08_11_55_16_222.jpg, C:\Users\hp\Desktop\Udacity data\IMG\right_2020_11_08_11_55_16_222.jpg, 0, 0, 0, 7.808574E-05
C:\Users\hp\Desktop\Udacity data\IMG\center_2020_11_08_11_55_16_327.jpg, C:\Users\hp\Desktop\Udacity data\IMG\left_2020_11_08_11_55_16_327.jpg, C:\Users\hp\Desktop\Udacity data\IMG\right_2020_11_08_11_55_16_327.jpg, 0, 0.3168906, 0, 0.3335175
C:\Users\hp\Desktop\Udacity data\IMG\center_2020_11_08_11_55_16_468.jpg, C:\Users\hp\Desktop\Udacity data\IMG\left_2020_11_08_11_55_16_468.jpg, C:\Users\hp\Desktop\Udacity data\IMG\right_2020_11_08_11_55_16_468.jpg, 0, 0, 0, 0.3805063
C:\Users\hp\Desktop\Udacity data\IMG\center_2020_11_08_11_55_16_546.jpg, C:\Users\hp\Desktop\Udacity data\IMG\left_2020_11_08_11_55_16_546.jpg, C:\Users\hp\Desktop\Udacity data\IMG\right_2020_11_08_11_55_16_546.jpg, -0.309738, 0, 0, 0.3736703
C:\Users\hp\Desktop\Udacity data\IMG\center_2020_11_08_11_55_16_713.jpg, C:\Users\hp\Desktop\Udacity data\IMG\left_2020_11_08_11_55_16_713.jpg, C:\Users\hp\Desktop\Udacity data\IMG\right_2020_11_08_11_55_16_713.jpg, -0.6220032, 0.3122652, 0, 0.7421972
C:\Users\hp\Desktop\Udacity data\IMG\center_2020_11_08_11_55_16_842.jpg, C:\Users\hp\Desktop\Udacity data\IMG\left_2020_11_08_11_55_16_842.jpg, C:\Users\hp\Desktop\Udacity data\IMG\right_2020_11_08_11_55_16_842.jpg, -1, 0.7338822, 0, 1.843375
C:\Users\hp\Desktop\Udacity data\IMG\center_2020_11_08_11_55_16_963.jpg, C:\Users\hp\Desktop\Udacity data\IMG\left_2020_11_08_11_55_16_963.jpg, C:\Users\hp\Desktop\Udacity data\IMG\right_2020_11_08_11_55_16_963.jpg, -0.6516481, 0.3855304, 0, 2.3787
C:\Users\hp\Desktop\Udacity data\IMG\center_2020_11_08_11_55_17_030.jpg, C:\Users\hp\Desktop\Udacity data\IMG\left_2020_11_08_11_55_17_030.jpg, C:\Users\hp\Desktop\Udacity data\IMG\right_2020_11_08_11_55_17_030.jpg, -0.2834788, 0.7536997, 0, 3.45738
C:\Users\hp\Desktop\Udacity data\IMG\center_2020_11_08_11_55_17_147.jpg, C:\Users\hp\Desktop\Udacity data\IMG\left_2020_11_08_11_55_17_147.jpg, C:\Users\hp\Desktop\Udacity data\IMG\right_2020_11_08_11_55_17_147.jpg, -0.6343666, 0.4028119, 0, 3.955395
C:\Users\hp\Desktop\Udacity data\IMG\center_2020_11_08_11_55_17_252.jpg, C:\Users\hp\Desktop\Udacity data\IMG\left_2020_11_08_11_55_17_252.jpg, C:\Users\hp\Desktop\Udacity data\IMG\right_2020_11_08_11_55_17_252.jpg, -0.9543232, 0.7227685, 0, 4.681237
C:\Users\hp\Desktop\Udacity data\IMG\center_2020_11_08_11_55_17_401.jpg, C:\Users\hp\Desktop\Udacity data\IMG\left_2020_11_08_11_55_17_401.jpg, C:\Users\hp\Desktop\Udacity data\IMG\right_2020_11_08_11_55_17_401.jpg, -0.512542, 1, 0, 6.292949
C:\Users\hp\Desktop\Udacity data\IMG\center_2020_11_08_11_55_17_527.jpg, C:\Users\hp\Desktop\Udacity data\IMG\left_2020_11_08_11_55_17_527.jpg, C:\Users\hp\Desktop\Udacity data\IMG\right_2020_11_08_11_55_17_527.jpg, -0.1311094, 0.6185674, 0, 7.260116
C:\Users\hp\Desktop\Udacity data\IMG\center_2020_11_08_11_55_17_659.jpg, C:\Users\hp\Desktop\Udacity data\IMG\left_2020_11_08_11_55_17_659.jpg, C:\Users\hp\Desktop\Udacity data\IMG\right_2020_11_08_11_55_17_659.jpg, 0, 1, 0, 8.590822
C:\Users\hp\Desktop\Udacity data\IMG\center_2020_11_08_11_55_17_775.jpg, C:\Users\hp\Desktop\Udacity data\IMG\left_2020_11_08_11_55_17_775.jpg, C:\Users\hp\Desktop\Udacity data\IMG\right_2020_11_08_11_55_17_775.jpg, 0, 0.6536794, 0, 9.461422
C:\Users\hp\Desktop\Udacity data\IMG\center_2020_11_08_11_55_17_937.jpg, C:\Users\hp\Desktop\Udacity data\IMG\left_2020_11_08_11_55_17_937.jpg, C:\Users\hp\Desktop\Udacity data\IMG\right_2020_11_08_11_55_17_937.jpg, 0, 0.7541413, 0, 10.99221
C:\Users\hp\Desktop\Udacity data\IMG\center_2020_11_08_11_55_18_065.jpg, C:\Users\hp\Desktop\Udacity data\IMG\left_2020_11_08_11_55_18_065.jpg, C:\Users\hp\Desktop\Udacity data\IMG\right_2020_11_08_11_55_18_065.jpg, 0, 1, 0, 12.54233
C:\Users\hp\Desktop\Udacity data\IMG\center_2020_11_08_11_55_18_224.jpg, C:\Users\hp\Desktop\Udacity data\IMG\left_2020_11_08_11_55_18_224.jpg, C:\Users\hp\Desktop\Udacity data\IMG\right_2020_11_08_11_55_18_224.jpg, 0, 1, 0, 13.54569
C:\Users\hp\Desktop\Udacity data\IMG\center_2020_11_08_11_55_18_339.jpg, C:\Users\hp\Desktop\Udacity data\IMG\left_2020_11_08_11_55_18_339.jpg, C:\Users\hp\Desktop\Udacity data\IMG\right_2020_11_08_11_55_18_339.jpg, -0.3568461, 0.6431539, 0, 14.1058
C:\Users\hp\Desktop\Udacity data\IMG\center_2020_11_08_11_55_18_452.jpg, C:\Users\hp\Desktop\Udacity data\IMG\left_2020_11_08_11_55_18_452.jpg, C:\Users\hp\Desktop\Udacity data\IMG\right_2020_11_08_11_55_18_452.jpg, -0.0167073, 0.3030151, 0, 14.20138
C:\Users\hp\Desktop\Udacity data\IMG\center_2020_11_08_11_55_18_552.jpg, C:\Users\hp\Desktop\Udacity data\IMG\left_2020_11_08_11_55_18_552.jpg, C:\Users\hp\Desktop\Udacity data\IMG\right_2020_11_08_11_55_18_552.jpg, -0.3429096, 0, 0, 14.6149
C:\Users\hp\Desktop\Udacity data\IMG\center_2020_11_08_11_55_18_644.jpg, C:\Users\hp\Desktop\Udacity data\IMG\left_2020_11_08_11_55_18_644.jpg, C:\Users\hp\Desktop\Udacity data\IMG\right_2020_11_08_11_55_18_644.jpg, -0.0407229, 0, 0, 13.98741
C:\Users\hp\Desktop\Udacity data\IMG\center_2020_11_08_11_55_18_809.jpg, C:\Users\hp\Desktop\Udacity data\IMG\left_2020_11_08_11_55_18_809.jpg, C:\Users\hp\Desktop\Udacity data\IMG\right_2020_11_08_11_55_18_809.jpg, 0, 0, 0, 14.21446
C:\Users\hp\Desktop\Udacity data\IMG\center_2020_11_08_11_55_18_979.jpg, C:\Users\hp\Desktop\Udacity data\IMG\left_2020_11_08_11_55_18_979.jpg, C:\Users\hp\Desktop\Udacity data\IMG\right_2020_11_08_11_55_18_979.jpg, 0, 0.3709161, 0, 14.46098
C:\Users\hp\Desktop\Udacity data\IMG\center_2020_11_08_11_55_19_150.jpg, C:\Users\hp\Desktop\Udacity data\IMG\left_2020_11_08_11_55_19_150.jpg, C:\Users\hp\Desktop\Udacity data\IMG\right_2020_11_08_11_55_19_150.jpg, -0.5909697, 0.9618858, 0, 15.87992
C:\Users\hp\Desktop\Udacity data\IMG\center_2020_11_08_11_55_19_269.jpg, C:\Users\hp\Desktop\Udacity data\IMG\left_2020_11_08_11_55_19_269.jpg, C:\Users\hp\Desktop\Udacity data\IMG\right_2020_11_08_11_55_19_269.jpg, -0.1026288, 0.4735449, 0, 16.4758
C:\Users\hp\Desktop\Udacity data\IMG\center_2020_11_08_11_55_19_529.jpg, C:\Users\hp\Desktop\Udacity data\IMG\left_2020_11_08_11_55_19_529.jpg, C:\Users\hp\Desktop\Udacity data\IMG\right_2020_11_08_11_55_19_529.jpg, -0.7244214, 0, 0, 15.60354
C:\Users\hp\Desktop\Udacity data\IMG\center_2020_11_08_11_55_19_675.jpg, C:\Users\hp\Desktop\Udacity data\IMG\left_2020_11_08_11_55_19_675.jpg, C:\Users\hp\Desktop\Udacity data\IMG\right_2020_11_08_11_55_19_675.jpg, -1, 0, 0, 15.63456
C:\Users\hp\Desktop\Udacity data\IMG\center_2020_11_08_11_55_19_801.jpg, C:\Users\hp\Desktop\Udacity data\IMG\left_2020_11_08_11_55_19_801.jpg, C:\Users\hp\Desktop\Udacity data\IMG\right_2020_11_08_11_55_19_801.jpg, -0.5833348, 0.4166652, 0, 16.00475
C:\Users\hp\Desktop\Udacity data\IMG\center_2020_11_08_11_55_19_941.jpg, C:\Users\hp\Desktop\Udacity data\IMG\left_2020_11_08_11_55_19_941.jpg, C:\Users\hp\Desktop\Udacity data\IMG\right_2020_11_08_11_55_19_941.jpg, -0.1053793, 0, 0, 15.80205
C:\Users\hp\Desktop\Udacity data\IMG\center_2020_11_08_11_55_20_058.jpg, C:\Users\hp\Desktop\Udacity data\IMG\left_2020_11_08_11_55_20_058.jpg, C:\Users\hp\Desktop\Udacity data\IMG\right_2020_11_08_11_55_20_058.jpg, 0, 0.3352131, 0, 15.98896
C:\Users\hp\Desktop\Udacity data\IMG\center_2020_11_08_11_55_20_176.jpg, C:\Users\hp\Desktop\Udacity data\IMG\left_2020_11_08_11_55_20_176.jpg, C:\Users\hp\Desktop\Udacity data\IMG\right_2020_11_08_11_55_20_176.jpg, 0, 0, 0, 15.8857
C:\Users\hp\Desktop\Udacity data\IMG\center_2020_11_08_11_55_20_307.jpg, C:\Users\hp\Desktop\Udacity data\IMG\left_2020_11_08_11_55_20_307.jpg, C:\Users\hp\Desktop\Udacity data\IMG\right_2020_11_08_11_55_20_307.jpg, 0, 0, 0, 15.70613
C:\Users\hp\Desktop\Udacity data\IMG\center_2020_11_08_11_55_20_474.jpg, C:\Users\hp\Desktop\Udacity data\IMG\left_2020_11_08_11_55_20_474.jpg, C:\Users\hp\Desktop\Udacity data\IMG\right_2020_11_08_11_55_20_474.jpg, 0.4985685, 0, 0, 14.61487
C:\Users\hp\Desktop\Udacity data\IMG\center_2020_11_08_11_55_20_599.jpg, C:\Users\hp\Desktop\Udacity data\IMG\left_2020_11_08_11_55_20_599.jpg, C:\Users\hp\Desktop\Udacity data\IMG\right_2020_11_08_11_55_20_599.jpg, 0.1309476, 0, 0, 14.40763
C:\Users\hp\Desktop\Udacity data\IMG\center_2020_11_08_11_55_20_729.jpg, C:\Users\hp\Desktop\Udacity data\IMG\left_2020_11_08_11_55_20_729.jpg, C:\Users\hp\Desktop\Udacity data\IMG\right_2020_11_08_11_55_20_729.jpg, 0, 0, 0, 14.20301
C:\Users\hp\Desktop\Udacity data\IMG\center_2020_11_08_11_55_20_849.jpg, C:\Users\hp\Desktop\Udacity data\IMG\left_2020_11_08_11_55_20_849.jpg, C:\Users\hp\Desktop\Udacity data\IMG\right_2020_11_08_11_55_20_849.jpg, 0, 0.3934329, 0, 14.55944
C:\Users\hp\Desktop\Udacity data\IMG\center_2020_11_08_11_55_20_955.jpg, C:\Users\hp\Desktop\Udacity data\IMG\left_2020_11_08_11_55_20_955.jpg, C:\Users\hp\Desktop\Udacity data\IMG\right_2020_11_08_11_55_20_955.jpg, 0, 0, 0, 14.98475
C:\Users\hp\Desktop\Udacity data\IMG\center_2020_11_08_11_55_21_141.jpg, C:\Users\hp\Desktop\Udacity data\IMG\left_2020_11_08_11_55_21_141.jpg, C:\Users\hp\Desktop\Udacity data\IMG\right_2020_11_08_11_55_21_141.jpg, 0, 0.0552807, 0, 15.09791
C:\Users\hp\Desktop\Udacity data\IMG\center_2020_11_08_11_55_21_275.jpg, C:\Users\hp\Desktop\Udacity data\IMG\left_2020_11_08_11_55_21_275.jpg, C:\Users\hp\Desktop\Udacity data\IMG\right_2020_11_08_11_55_21_275.jpg, 0, 0, 0, 14.94339
C:\Users\hp\Desktop\Udacity data\IMG\center_2020_11_08_11_55_21_397.jpg, C:\Users\hp\Desktop\Udacity data\IMG\left_2020_11_08_11_55_21_397.jpg, C:\Users\hp\Desktop\Udacity data\IMG\right_2020_11_08_11_55_21_397.jpg, 0, 0.3760854, 0, 14.73238
C:\Users\hp\Desktop\Udacity data\IMG\center_2020_11_08_11_55_21_514.jpg, C:\Users\hp\Desktop\Udacity data\IMG\left_2020_11_08_11_55_21_514.jpg, C:\Users\hp\Desktop\Udacity data\IMG\right_2020_11_08_11_55_21_514.jpg, 0, 0, 0, 15.16271
C:\Users\hp\Desktop\Udacity data\IMG\center_2020_11_08_11_55_21_712.jpg, C:\Users\hp\Desktop\Udacity data\IMG\left_2020_11_08_11_55_21_712.jpg, C:\Users\hp\Desktop\Udacity data\IMG\right_2020_11_08_11_55_21_712.jpg, 0, 0, 0, 14.38772
C:\Users\hp\Desktop\Udacity data\IMG\center_2020_11_08_11_55_21_833.jpg, C:\Users\hp\Desktop\Udacity data\IMG\left_2020_11_08_11_55_21_833.jpg, C:\Users\hp\Desktop\Udacity data\IMG\right_2020_11_08_11_55_21_833.jpg, 0, 0.3676632, 0, 14.63005
C:\Users\hp\Desktop\Udacity data\IMG\center_2020_11_08_11_55_21_947.jpg, C:\Users\hp\Desktop\Udacity data\IMG\left_2020_11_08_11_55_21_947.jpg, C:\Users\hp\Desktop\Udacity data\IMG\right_2020_11_08_11_55_21_947.jpg, 0, 0.0396378, 0, 15.09377
C:\Users\hp\Desktop\Udacity data\IMG\center_2020_11_08_11_55_22_056.jpg, C:\Users\hp\Desktop\Udacity data\IMG\left_2020_11_08_11_55_22_056.jpg, C:\Users\hp\Desktop\Udacity data\IMG\right_2020_11_08_11_55_22_056.jpg, 0, 0, 0, 14.93292
C:\Users\hp\Desktop\Udacity data\IMG\center_2020_11_08_11_55_22_162.jpg, C:\Users\hp\Desktop\Udacity data\IMG\left_2020_11_08_11_55_22_162.jpg, C:\Users\hp\Desktop\Udacity data\IMG\right_2020_11_08_11_55_22_162.jpg, 0, 0, 0, 14.78596
C:\Users\hp\Desktop\Udacity data\IMG\center_2020_11_08_11_55_22_301.jpg, C:\Users\hp\Desktop\Udacity data\IMG\left_2020_11_08_11_55_22_301.jpg, C:\Users\hp\Desktop\Udacity data\IMG\right_2020_11_08_11_55_22_301.jpg, 0, 0, 0, 14.05031
